angDist_1,_RAJ2000_1,_DEJ2000_1,KIC_1,Kpmag_1,Q_1,Teff_1,E_Teff_1,e_Teff_1a,logg_1,E_logg_1,e_logg_1a,Mass_1,E_Mass_1,e_Mass_1a,Prot_1,E_Prot_1,Sph_1,E_Sph_1,Fl1_1,DMK_1,Fl2_1,Fl3_1,Fl4_1,Fl5_1,M17_1,Simbad_1,_RA_1,_DE_1,_RAJ2000_1a,_DEJ2000_1a,LAMOST,rmag,imag,zmag,SpT_1,Var,K,m_LAMOST,EWHa,ActHa,EWHb,ActHb,EWHg,ActHg,EWHd,ActHd,EWCaH,ActCaH,EWCaK,ActCaK,EWCa84,ActCa84,EWCa85,ActCa85,EWCa86,ActCa86,EWHeI,ActHeI,_RA_1a,_DE_1a,angDist_2,_RAJ2000_2,_DEJ2000_2,KIC_2,Kpmag_2,Q_2,Teff_2,E_Teff_2,e_Teff_2a,logg_2,E_logg_2,e_logg_2a,Mass_2,E_Mass_2,e_Mass_2a,Prot_2,E_Prot_2,Sph_2,E_Sph_2,Fl1_2,DMK_2,Fl2_2,Fl3_2,Fl4_2,Fl5_2,M17_2,Simbad_2,_RA_2,_DE_2,_RAJ2000_2a,_DEJ2000_2a,OT,Name,RAJ2000,DEJ2000,CaH2,CaH3,TiO5,SNR,SpT_2,Gmag,Ksmag,W2mag,E(B-V),Dist,RVel,[M/H],Cl,MCat,Gaia,WISEA,2M,Separation
0.022996,297.16284,46.27631,9602658,15.802," 1-17",3745,122,133,4.819,0.077,0.056,0.438,0.058,0.065,19.79,1.6,2065.8,78.8,,,0,0,,0,M17,Simbad,297.16284,46.27631,297.1628333,46.2763056,J194839.08+461634.7,,,,M0,,1,1,-0.338,N,-0.457,N,-0.336,N,-1.201,N,-2.332,N,0.893,N,-0.564,N,-1.505,N,-1.262,N,-0.254,N,297.16283,46.27631,0.0,297.16284,46.27631,9602658,15.802," 1-17",3745,122,133,4.819,0.077,0.056,0.438,0.058,0.065,19.79,1.6,2065.8,78.8,,,0,0,,0,M17,Simbad,297.16284,46.27631,297.16284,46.27631,D,J194839.08+461634.7,297.16284,46.27631,0.77,0.881,0.795,65.9,dKp7.5,15.69,12.765,12.744,0.04,351,-15,,m,0,Gaia,WISEA,2M,0.0
0.106806,282.16489,46.3088611,9631366,13.972," 1-17",3720,103,129,4.764,0.078,0.042,0.488,0.052,0.064,6.95,0.47,5582.1,277.6,,,,,,0,M17,Simbad,282.16489,46.30886,282.164875,46.3088333,J184839.57+461831.8,,,,M0,,1,3,0.292,N,0.525,N,0.77,N,-0.615,N,-0.084,N,-0.486,N,-0.239,N,-1.146,N,-0.766,N,0.023,N,282.16487,46.30883,0.049735,282.16489,46.3088611,9631366,13.972," 1-17",3720,103,129,4.764,0.078,0.042,0.488,0.052,0.064,6.95,0.47,5582.1,277.6,,,,,,0,M17,Simbad,282.16489,46.30886,282.16487,46.30886111,D,J184839.57+461831.8,282.16487,46.308861,0.705,0.872,0.724,191.8,dMs0.5,14.536,10.891,10.724,0.01,187,-61,,m,0,Gaia,WISEA,2M,0.0
0.046832,285.87039,38.1918111,2970068,16.521,14-17,3889,122,150,4.676,0.067,0.022,0.582,0.046,0.07,21.66,1.9,679.4,41.4,,,0,0,,0,M17,Simbad,285.87039,38.19181,285.870375,38.1918056,J190328.89+381130.5,,,,M1,,1,1,-0.158,N,-0.267,N,-0.662,N,-0.52,N,-3.222,N,-3.47,N,-0.264,N,-1.129,N,-0.951,N,-0.206,N,285.87037,38.19181,3.6E-5,285.87039,38.1918111,2970068,16.521,14-17,3889,122,150,4.676,0.067,0.022,0.582,0.046,0.07,21.66,1.9,679.4,41.4,,,0,0,,0,M17,Simbad,285.87039,38.19181,285.87039,38.19181111,D,J190328.89+381130.5,285.87039,38.191811,0.659,0.834,0.679,88.8,dMs1.0,16.53,13.091,12.783,0.05,376,-17,,m,0,Gaia,WISEA,2M,0.0
0.035788,286.33505,38.1743131,2971472,14.969," 6- 9",3193,0,0,5.113,0.0,0.0,0.159,0.0,0.0,66.57,6.82,3010.8,84.4,,,0,0,,0,M17,Simbad,286.33505,38.17431,286.3350417,38.1743056,J190520.41+381027.5,,,,M3,,1,1,-0.063,N,-0.416,N,0.35,N,-0.321,N,-1.384,N,-2.093,N,-0.078,N,-0.623,N,-0.535,N,-0.777,N,286.33504,38.17431,1.44E-4,286.33505,38.1743131,2971472,14.969," 6- 9",3193,0,0,5.113,0.0,0.0,0.159,0.0,0.0,66.57,6.82,3010.8,84.4,,,0,0,,0,M17,Simbad,286.33505,38.17431,286.33505,38.17431306,D,J190520.41+381027.5,286.33505,38.174313,0.526,0.761,0.515,322.6,dMs3.0,13.796,10.027,9.707,0.0,40,-4,,m,0,Gaia,WISEA,2M,0.0
0.105506,293.98569,46.3489689,9654411,14.187," 1-17",4103,110,135,4.65,0.056,0.02,0.598,0.058,0.058,39.86,3.98,385.5,11.0,,,,,,0,M17,Simbad,293.98569,46.34897,293.9856667,46.3489444,J193556.56+462056.2,,,,M0,,1,1,0.276,N,0.374,N,-0.224,N,-0.198,N,-1.358,N,-3.346,N,-0.536,N,-1.233,N,-1.186,N,0.253,N,293.98567,46.34894,0.282301,293.98569,46.3489689,9654411,14.187," 1-17",4103,110,135,4.65,0.056,0.02,0.598,0.058,0.058,39.86,3.98,385.5,11.0,,,,,,0,M17,Simbad,293.98569,46.34897,293.98579,46.34900611,D,J193556.59+462056.4,293.98579,46.349006,0.807,0.902,0.839,93.6,dKs7.5,14.046,11.236,11.159,0.04,242,26,,m,0,Gaia,WISEA,2M,0.0
0.054877,291.29193,38.2280389,3115879,14.099," 1-17",4045,128,142,4.64,0.052,0.02,0.623,0.049,0.06,36.43,2.99,1651.4,38.2,,,,,,0,M17,Simbad,291.29193,38.22804,291.2919167,38.2280278,J192510.06+381340.9,,,,M0,,1,1,-0.201,N,-0.181,N,-0.107,N,-1.191,N,-0.181,N,0.596,N,-0.148,N,-1.41,N,-0.806,N,-0.42,N,291.29192,38.22803,0.093385,291.29193,38.2280389,3115879,14.099," 1-17",4045,128,142,4.64,0.052,0.02,0.623,0.049,0.06,36.43,2.99,1651.4,38.2,,,,,,0,M17,Simbad,291.29193,38.22804,291.29196,38.22802806,D,J192510.06+381340.9,291.29196,38.228028,0.752,0.877,0.785,152.3,dMr0.0,,,,,,-71,,u,1,Gaia,WISEA,2M,0.0
0.106991,290.70911,38.3822711,3232334,13.904," 1-17",4085,141,156,4.653,0.056,0.024,0.594,0.057,0.063,41.85,4.93,420.4,11.0,,,0,0,,0,M17,Simbad,290.70911,38.38227,290.7090833,38.38225,J192250.18+382256.1,,,,M0,,1,1,-0.334,N,-0.211,N,-0.45,N,-1.365,N,-3.635,N,-2.73,N,-0.596,N,-1.734,N,-1.333,N,-0.348,N,290.70908,38.38225,3.6E-5,290.70911,38.3822711,3232334,13.904," 1-17",4085,141,156,4.653,0.056,0.024,0.594,0.057,0.063,41.85,4.93,420.4,11.0,,,0,0,,0,M17,Simbad,290.70911,38.38227,290.70911,38.38227111,D,J192250.18+382256.1,290.70911,38.382271,0.766,0.887,0.784,68.4,dMr0.0,13.87,10.973,10.965,0.02,181,-37,,m,0,Gaia,WISEA,2M,0.0
0.09216,283.117,46.40797,9693806,13.167," 0-17",3673,66,73,4.863,0.06,0.044,0.404,0.048,0.053,19.8,1.47,556.9,18.7,,,0,0,,0,M17,Simbad,283.117,46.40797,283.117,46.4079444,J185228.08+462428.6,,,,M0,,0,2,-0.237,N,0.032,N,0.028,N,-0.54,N,-2.237,N,-2.213,N,-0.38,N,-1.434,N,-1.088,N,-0.053,N,283.117,46.40794,0.006984,283.117,46.40797,9693806,13.167," 0-17",3673,66,73,4.863,0.06,0.044,0.404,0.048,0.053,19.8,1.47,556.9,18.7,,,0,0,,0,M17,Simbad,283.117,46.40797,283.117,46.40797194,D,J185228.08+462428.6,283.117,46.407972,0.721,0.868,0.766,250.9,dMp0.5,13.139,10.097,9.937,0.01,84,-20,,m,0,Gaia,WISEA,2M,0.0
0.097969,287.15833,46.4752011,9700650,13.842," 1-17",3635,58,65,4.849,0.04,0.04,0.434,0.032,0.044,21.07,1.52,1585.5,47.8,,,,,,0,M17,Simbad,287.15833,46.4752,287.1582917,46.4751944,J190837.99+462830.7,,,,M0,,1,2,-0.296,N,-0.282,N,-0.076,N,-0.692,N,-2.189,N,-2.624,N,-0.528,N,-1.422,N,-1.257,N,-0.173,N,287.15829,46.47519,3.6E-5,287.15833,46.4752011,9700650,13.842," 1-17",3635,58,65,4.849,0.04,0.04,0.434,0.032,0.044,21.07,1.52,1585.5,47.8,,,,,,0,M17,Simbad,287.15833,46.4752,287.15833,46.47520111,D,J190837.99+462830.7,287.15833,46.475201,0.678,0.849,0.72,130.2,dMs0.5,,,,,,5,,u,0,Gaia,WISEA,2M,0.0
0.109079,288.41956,38.4867211,3331574,13.38," 3-16",3969,124,152,4.665,0.068,0.023,0.586,0.05,0.068,35.44,3.92,1174.2,39.4,,,0,0,,0,M17,Simbad,288.41956,38.48672,288.4195417,38.4866944,J191340.69+382912.1,,,,M0,,1,1,-0.236,N,-0.23,N,-0.38,N,-0.801,N,0.014,N,-1.443,N,-0.46,N,-1.341,N,-1.133,N,-0.204,N,288.41954,38.48669,0.056439,288.41956,38.4867211,3331574,13.38," 3-16",3969,124,152,4.665,0.068,0.023,0.586,0.05,0.068,35.44,3.92,1174.2,39.4,,,0,0,,0,M17,Simbad,288.41956,38.48672,288.41954,38.48672194,D,J191340.69+382912.1,288.41954,38.486722,0.712,0.859,0.742,53.2,dMs0.5,13.324,10.318,10.202,0.02,108,-44,,m,0,Gaia,WISEA,2M,0.0
0.03996,292.0755,38.4729,3344747,14.618," 1-17",4038,125,153,4.661,0.063,0.023,0.587,0.06,0.066,28.38,2.09,1918.1,53.1,,,0,0,,0,M17,Simbad,292.0755,38.4729,292.0755,38.4728889,J192818.12+382822.4,,,,M0,,1,1,0.093,N,-0.234,N,3.179,N,0.523,N,-2.356,N,-5.02,N,-0.643,N,-1.294,N,-1.044,N,-0.245,N,292.0755,38.47289,0.039996,292.0755,38.4729,3344747,14.618," 1-17",4038,125,153,4.661,0.063,0.023,0.587,0.06,0.066,28.38,2.09,1918.1,53.1,,,0,0,,0,M17,Simbad,292.0755,38.4729,292.0755,38.47288889,D,J192818.12+382822.4,292.0755,38.472889,0.722,0.828,0.735,25.5,dMr0.0,14.54,11.561,11.469,0.03,200,-21,,m,1,Gaia,WISEA,2M,0.0
0.06386,290.07611,38.5070689,3438817,14.033," 1-17",3648,73,91,4.761,0.036,0.04,0.543,0.028,0.047,36.68,2.98,1142.6,28.2,,,0,0,,0,M17,Simbad,290.07611,38.50707,290.076125,38.5070556,J192018.27+383025.4,,,,M0,,1,1,-0.134,N,-0.07,N,0.209,N,-1.136,N,-1.435,N,0.332,N,-0.564,N,-1.365,N,-0.975,N,-0.338,N,290.07612,38.50706,0.058242,290.07611,38.5070689,3438817,14.033," 1-17",3648,73,91,4.761,0.036,0.04,0.543,0.028,0.047,36.68,2.98,1142.6,28.2,,,0,0,,0,M17,Simbad,290.07611,38.50707,290.07612,38.50708306,D,J192018.27+383025.4,290.07612,38.507083,0.686,0.86,0.7,86.8,dMs0.5,13.983,10.882,10.821,0.02,152,-49,,m,1,Gaia,WISEA,2M,0.0
0.092881,297.80862,46.4824219,9726785,14.795," 1-17",3665,65,73,4.831,0.045,0.04,0.45,0.032,0.046,39.31,2.69,1814.8,48.6,,,0,0,,0,M17,Simbad,297.80862,46.48242,297.8085833,46.4824167,J195114.06+462856.7,,,,M0,,0,1,-0.572,N,1.977,N,6.104,N,-0.027,N,-2.898,N,0.119,N,-0.309,N,-1.05,N,-1.05,N,-0.624,N,297.80858,46.48242,1.44E-4,297.80862,46.4824219,9726785,14.795," 1-17",3665,65,73,4.831,0.045,0.04,0.45,0.032,0.046,39.31,2.69,1814.8,48.6,,,0,0,,0,M17,Simbad,297.80862,46.48242,297.80862,46.48242194,D,J195114.06+462856.7,297.80862,46.482422,0.674,0.858,0.733,29.4,dMs0.5,14.759,11.656,11.412,0.01,163,3,,m,0,Gaia,WISEA,2M,0.0
0.031414,293.03137,38.51852,3449953,13.404," 0-17",3841,120,147,4.669,0.064,0.02,0.597,0.04,0.064,40.7,3.19,4149.2,85.3,,,0,0,,0,M17,Simbad,293.03137,38.51852,293.031375,38.5185278,J193207.53+383106.7,,,,M1,,1,2,-0.122,N,-0.128,N,-0.132,N,-6.923,N,-3.908,N,-0.63,N,-0.235,N,-0.906,N,-0.527,N,-0.547,N,293.03137,38.51853,0.040439,293.03137,38.51852,3449953,13.404," 0-17",3841,120,147,4.669,0.064,0.02,0.597,0.04,0.064,40.7,3.19,4149.2,85.3,,,0,0,,0,M17,Simbad,293.03137,38.51852,293.03138,38.51852806,D,J193207.53+383106.7,293.03138,38.518528,0.631,0.843,0.641,144.6,dMs1.5,13.395,10.05,9.875,0.01,77,-94,,m,1,Gaia,WISEA,2M,0.0
0.046223,287.10172,46.5028989,9761113,14.516," 1-17",3336,43,40,4.983,0.045,0.045,0.252,0.047,0.034,0.67,0.05,7663.4,1226.6,1,,0,0,,2,M17,Simbad,287.10172,46.5029,287.1017083,46.5028889,J190824.41+463010.4,,,,M3,,1,1,4.455,Y,7.822,Y,11.702,Y,8.877,N,33.736,N,11.347,Y,0.361,N,-0.417,N,-0.52,N,0.146,N,287.10171,46.50289,3.6E-5,287.10172,46.5028989,9761113,14.516," 1-17",3336,43,40,4.983,0.045,0.045,0.252,0.047,0.034,0.67,0.05,7663.4,1226.6,1,,0,0,,2,M17,Simbad,287.10172,46.5029,287.10172,46.50289889,D,J190824.41+463010.4,287.10172,46.502899,0.536,0.743,0.581,111.0,dMs2.5,14.481,10.965,10.716,0.0,95,4,,m,0,Gaia,WISEA,2M,0.0
0.102153,288.67154,46.5696181,9763786,15.967," 1-17",3358,50,45,4.999,0.05,0.045,0.245,0.05,0.036,43.62,3.19,2318.7,54.7,,,0,0,,0,M17,Simbad,288.67154,46.56962,288.6715,46.5696111,J191441.16+463410.6,,,,M1,,1,1,-0.473,N,-0.126,N,-1.054,N,0.56,N,-1.777,N,-2.935,N,-0.254,N,-1.03,N,-0.711,N,-0.406,N,288.6715,46.56961,1.44E-4,288.67154,46.5696181,9763786,15.967," 1-17",3358,50,45,4.999,0.05,0.045,0.245,0.05,0.036,43.62,3.19,2318.7,54.7,,,0,0,,0,M17,Simbad,288.67154,46.56962,288.67154,46.56961806,D,J191441.16+463410.6,288.67154,46.569618,0.585,0.811,0.602,51.6,dMr1.5,15.884,12.482,12.287,0.01,227,-61,,m,0,Gaia,WISEA,2M,0.0
0.025842,292.97842,38.6705211,3550668,15.144," 1-17",3484,41,48,4.872,0.039,0.028,0.385,0.038,0.038,45.16,3.4,3381.8,69.7,,,0,0,,0,M17,Simbad,292.97842,38.67052,292.9784167,38.6705278,J193154.82+384013.9,,,,M1,,1,1,-0.135,N,-0.446,N,0.683,N,0.085,N,-1.395,N,-4.528,N,-0.169,N,-0.911,N,-0.596,N,-0.33,N,292.97842,38.67053,0.025056,292.97842,38.6705211,3550668,15.144," 1-17",3484,41,48,4.872,0.039,0.028,0.385,0.038,0.038,45.16,3.4,3381.8,69.7,,,0,0,,0,M17,Simbad,292.97842,38.67052,292.97842,38.67052806,D,J193154.82+384013.9,292.97842,38.670528,0.589,0.822,0.59,109.5,dMr1.5,15.066,11.707,11.53,0.03,168,-84,,m,1,Gaia,WISEA,2M,0.0
0.029106,298.12146,46.5516469,9788210,14.501," 6- 9",3699,111,122,4.891,0.114,0.076,0.377,0.071,0.107,34.94,4.44,1661.1,60.5,,,0,0,,0,M17,Simbad,298.12146,46.55165,298.1214583,46.5516389,J195229.15+463305.9,,,,M0,,0,1,-0.166,N,-0.065,N,0.025,N,-0.813,N,-1.603,N,-2.133,N,-0.438,N,-1.275,N,-0.825,N,-0.287,N,298.12146,46.55164,1.44E-4,298.12146,46.5516469,9788210,14.501," 6- 9",3699,111,122,4.891,0.114,0.076,0.377,0.071,0.107,34.94,4.44,1661.1,60.5,,,0,0,,0,M17,Simbad,298.12146,46.55165,298.12146,46.55164694,D,J195229.15+463305.9,298.12146,46.551647,0.735,0.875,0.744,187.1,dMs0.5,14.061,11.03,10.896,0.01,140,-54,,m,0,Gaia,WISEA,2M,0.0
0.048367,290.7236,38.7517811,3643000,13.539," 1-17",4035,139,153,4.664,0.063,0.027,0.583,0.059,0.066,18.73,1.34,1055.8,34.6,,,0,0,,0,M17,Simbad,290.7236,38.75178,290.7235833,38.7517778,J192253.66+384506.4,,,,M0,,1,2,-0.284,N,-0.098,N,-0.105,N,-0.819,N,-1.99,N,-2.296,N,-0.587,N,-1.534,N,-1.294,N,-0.053,N,290.72358,38.75178,3.6E-5,290.7236,38.7517811,3643000,13.539," 1-17",4035,139,153,4.664,0.063,0.027,0.583,0.059,0.066,18.73,1.34,1055.8,34.6,,,0,0,,0,M17,Simbad,290.7236,38.75178,290.7236,38.75178111,D,J192253.66+384506.4,290.7236,38.751781,0.772,0.883,0.824,231.2,dKp7.5,13.467,10.559,10.409,0.02,164,-3,,m,0,Gaia,WISEA,2M,0.0
0.073394,292.15439,38.7762111,3648376,13.908," 1-17",3407,60,60,4.923,0.066,0.038,0.32,0.057,0.057,40.14,3.18,1455.7,32.1,,,,,,0,M17,Simbad,292.15439,38.77621,292.154375,38.7761944,J192837.05+384634.3,,,,M2,,1,3,-0.148,N,-0.453,N,0.347,N,-0.14,N,-2.009,N,-1.992,N,-0.369,N,-1.144,N,-1.022,N,-0.459,N,292.15437,38.77619,0.048068,292.15439,38.7762111,3648376,13.908," 1-17",3407,60,60,4.923,0.066,0.038,0.32,0.057,0.057,40.14,3.18,1455.7,32.1,,,,,,0,M17,Simbad,292.15439,38.77621,292.15438,38.77622194,D,J192837.05+384634.3,292.15438,38.776222,0.636,0.843,0.641,117.7,dMr1.0,,,,,,-7,,u,0,Gaia,WISEA,2M,0.0
0.087446,287.38351,46.6370511,9821996,16.301,14-17,3716,118,148,4.681,0.076,0.022,0.573,0.036,0.068,14.49,0.95,3396.8,136.6,,,0,0,,0,M17,Simbad,287.38351,46.63705,287.3835,46.6370278,J190932.04+463813.3,,,,M2,,1,1,2.703,Y,4.158,Y,6.195,N,2.687,N,4.718,N,-0.031,N,0.081,N,-0.793,N,-0.823,N,-0.651,N,287.3835,46.63703,3.6E-5,287.38351,46.6370511,9821996,16.301,14-17,3716,118,148,4.681,0.076,0.022,0.573,0.036,0.068,14.49,0.95,3396.8,136.6,,,0,0,,0,M17,Simbad,287.38351,46.63705,287.38351,46.63705111,D,J190932.04+463813.3,287.38351,46.637051,0.531,0.747,0.548,31.9,dMs2.5,16.205,12.68,12.391,0.01,199,-3,,m,0,Gaia,WISEA,2M,0.0
0.078288,289.35999,46.68475,9825492,14.848," 1-17",3803,85,95,4.756,0.06,0.035,0.502,0.041,0.051,18.85,1.74,511.7,21.9,,,,,,0,M17,Simbad,289.35999,46.68475,289.3599583,46.68475,J191726.39+464105.1,,,,M0,,1,1,-0.323,N,-0.214,N,-0.137,N,-1.23,N,-1.581,N,-1.718,N,-0.562,N,-1.485,N,-1.209,N,-0.347,N,289.35996,46.68475,0.0,289.35999,46.68475,9825492,14.848," 1-17",3803,85,95,4.756,0.06,0.035,0.502,0.041,0.051,18.85,1.74,511.7,21.9,,,,,,0,M17,Simbad,289.35999,46.68475,289.35999,46.68475,D,J191726.39+464105.1,289.35999,46.68475,0.776,0.889,0.822,77.7,dKp7.5,15.038,11.871,11.718,0.03,265,-6,,m,0,Gaia,WISEA,2M,0.0
0.09264,290.13376,46.6221081,9827048,14.499," 1-17",3958,53,59,4.698,0.024,0.018,0.567,0.023,0.023,26.48,1.82,4031.9,104.9,,,0,0,,0,M17,Simbad,290.13376,46.62211,290.13375,46.6220833,J192032.10+463719.5,,,,M0,,1,1,-0.285,N,2.03,Y,-1.74,N,-4.859,N,-5.908,N,-5.5,N,-0.589,N,-1.696,N,-1.337,N,-0.163,N,290.13375,46.62208,0.026995,290.13376,46.6221081,9827048,14.499," 1-17",3958,53,59,4.698,0.024,0.018,0.567,0.023,0.023,26.48,1.82,4031.9,104.9,,,0,0,,0,M17,Simbad,290.13376,46.62211,290.13375,46.62211111,D,J192032.10+463719.5,290.13375,46.622111,0.762,0.875,0.84,31.7,dKp7.5,14.414,11.591,11.557,0.02,226,-5,,m,0,Gaia,WISEA,2M,0.0
0.04073,286.67447,38.8132289,3732192,14.975," 2-15",3471,62,55,4.937,0.055,0.04,0.316,0.05,0.05,25.94,2.96,1148.1,45.1,,,,,,0,M17,Simbad,286.67447,38.81323,286.6744583,38.8132222,J190641.87+384847.6,,,,M1,,1,1,-0.077,N,-0.244,N,-0.023,N,-0.665,N,-0.627,N,-1.561,N,-0.372,N,-1.23,N,-0.93,N,-0.42,N,286.67446,38.81322,3.6E-5,286.67447,38.8132289,3732192,14.975," 2-15",3471,62,55,4.937,0.055,0.04,0.316,0.05,0.05,25.94,2.96,1148.1,45.1,,,,,,0,M17,Simbad,286.67447,38.81323,286.67447,38.81322889,D,J190641.87+384847.6,286.67447,38.813229,0.622,0.819,0.662,127.3,dMr1.0,15.453,11.674,11.475,0.03,214,-40,,m,0,Gaia,WISEA,2M,0.0
0.103785,293.40149,46.6277689,9834661,13.712," 1-17",3981,138,152,4.657,0.06,0.024,0.6,0.05,0.067,27.61,1.95,974.4,26.7,,,0,0,,0,M17,Simbad,293.40149,46.62777,293.4014583,46.62775,J193336.35+463739.9,,,,M0,,1,1,-0.305,N,-0.1,N,-0.411,N,-1.226,N,-1.423,N,-2.417,N,-0.51,N,-1.313,N,-1.173,N,-0.114,N,293.40146,46.62775,3.6E-5,293.40149,46.6277689,9834661,13.712," 1-17",3981,138,152,4.657,0.06,0.024,0.6,0.05,0.067,27.61,1.95,974.4,26.7,,,0,0,,0,M17,Simbad,293.40149,46.62777,293.40149,46.62776889,D,J193336.35+463739.9,293.40149,46.627769,0.721,0.859,0.769,188.0,dMp0.0,13.636,10.571,10.433,0.02,140,5,,m,0,Gaia,WISEA,2M,0.0
0.096564,291.94992,38.8649711,3748918,14.219," 1-17",3746,81,89,4.775,0.06,0.04,0.48,0.043,0.052,26.67,2.12,2156.9,57.4,,,0,0,,0,M17,Simbad,291.94992,38.86497,291.9499167,38.8649444,J192747.98+385153.8,,,,M0,,1,2,-0.134,N,-1.109,N,0.414,N,-1.775,N,-4.807,N,15.447,N,-0.68,N,-1.298,N,-1.04,N,-0.497,N,291.94992,38.86494,0.003024,291.94992,38.8649711,3748918,14.219," 1-17",3746,81,89,4.775,0.06,0.04,0.48,0.043,0.052,26.67,2.12,2156.9,57.4,,,0,0,,0,M17,Simbad,291.94992,38.86497,291.94992,38.86497194,D,J192747.98+385153.8,291.94992,38.864972,0.759,0.881,0.799,115.4,dKs7.5,14.193,11.196,11.114,0.03,161,-10,,m,1,Gaia,WISEA,2M,0.0
0.096024,286.87985,38.97094,3836257,15.974," 1-17",3848,104,104,4.723,0.042,0.025,0.534,0.033,0.037,38.77,2.69,3974.5,92.1,,,0,0,,0,M17,Simbad,286.87985,38.97094,286.8798333,38.9709167,J190731.16+385815.3,,,,M0,,1,1,-0.417,N,-0.181,N,0.059,N,-1.154,N,-1.925,N,-0.887,N,-0.549,N,-1.667,N,-1.229,N,-0.344,N,286.87983,38.97092,0.0,286.87985,38.97094,3836257,15.974," 1-17",3848,104,104,4.723,0.042,0.025,0.534,0.033,0.037,38.77,2.69,3974.5,92.1,,,0,0,,0,M17,Simbad,286.87985,38.97094,286.87985,38.97094,D,J190731.16+385815.3,286.87985,38.97094,0.734,0.866,0.759,115.0,dMs0.0,15.84,12.969,12.964,0.06,453,-12,,m,0,Gaia,WISEA,2M,0.0
0.055465,287.36734,38.9849589,3837507,14.812," 1-17",3681,87,95,4.789,0.066,0.038,0.474,0.045,0.062,28.98,2.1,1309.6,36.5,,,0,0,,0,M17,Simbad,287.36734,38.98496,287.3673333,38.9849444,J190928.16+385905.8,,,,M0,,1,1,-0.31,N,-0.123,N,0.746,N,-0.077,N,9.002,N,-24.566,N,-0.801,N,-1.428,N,-1.146,N,-0.388,N,287.36733,38.98494,3.6E-5,287.36734,38.9849589,3837507,14.812," 1-17",3681,87,95,4.789,0.066,0.038,0.474,0.045,0.062,28.98,2.1,1309.6,36.5,,,0,0,,0,M17,Simbad,287.36734,38.98496,287.36734,38.98495889,D,J190928.16+385905.8,287.36734,38.984959,0.654,0.846,0.704,56.7,dMs0.5,14.686,11.606,11.45,0.04,172,-11,,m,0,Gaia,WISEA,2M,0.0
0.076677,287.73553,46.76495,9882303,13.179," 0-17",4065,127,159,4.659,0.063,0.023,0.586,0.059,0.066,29.38,2.15,2662.8,65.1,,,,,,0,M17,Simbad,287.73553,46.76495,287.7355,46.7649444,J191056.52+464553.8,,,,M0,,1,2,-0.313,N,-0.075,N,-0.275,N,-1.025,N,-1.705,N,-2.061,N,-0.58,N,-1.578,N,-1.291,N,-0.191,N,287.7355,46.76494,0.07718,287.73553,46.76495,9882303,13.179," 0-17",4065,127,159,4.659,0.063,0.023,0.586,0.059,0.066,29.38,2.15,2662.8,65.1,,,,,,0,M17,Simbad,287.73553,46.76495,287.7355,46.76494389,D,J191056.52+464553.7,287.7355,46.764944,0.791,0.891,0.821,208.5,dKs7.5,13.418,10.24,10.153,0.01,301,-6,,m,0,Gaia,WISEA,2M,0.0
0.021614,284.50009,39.0826419,3934090,15.036," 1-17",3823,84,92,4.73,0.048,0.028,0.526,0.04,0.044,5.72,0.41,2931.5,170.7,,,0,0,,0,M17,Simbad,284.50009,39.08264,284.5000833,39.0826389,J185800.02+390457.5,,,,M0,,1,1,0.944,Y,0.894,N,0.647,N,0.466,N,0.732,N,-0.138,N,-0.411,N,-1.147,N,-0.992,N,-0.039,N,284.50008,39.08264,1.44E-4,284.50009,39.0826419,3934090,15.036," 1-17",3823,84,92,4.73,0.048,0.028,0.526,0.04,0.044,5.72,0.41,2931.5,170.7,,,0,0,,0,M17,Simbad,284.50009,39.08264,284.50009,39.08264194,D,J185800.02+390457.5,284.50009,39.082642,0.775,0.864,0.801,107.8,dKp7.5,14.804,11.892,11.796,0.04,237,-12,,m,0,Gaia,WISEA,2M,0.0
0.050742,286.72235,39.0043111,3939546,16.654," 6- 6",3417,54,54,5.009,0.045,0.06,0.271,0.048,0.048,21.51,1.72,1013.1,100.5,,,0,0,,2,M17,Simbad,286.72235,39.00431,286.7223333,39.0043056,J190653.36+390015.5,,,,M1,,1,1,-0.204,N,0.921,N,0.228,N,0.356,N,-11.876,N,-2.406,N,-0.496,N,-1.099,N,-0.899,N,-0.49,N,286.72233,39.00431,3.6E-5,286.72235,39.0043111,3939546,16.654," 6- 6",3417,54,54,5.009,0.045,0.06,0.271,0.048,0.048,21.51,1.72,1013.1,100.5,,,0,0,,2,M17,Simbad,286.72235,39.00431,286.72235,39.00431111,D,J190653.36+390015.5,286.72235,39.004311,0.576,0.803,0.595,49.7,dMs2.0,16.467,13.149,12.957,0.07,320,-11,,m,0,Gaia,WISEA,2M,0.0
