angDist,_RAJ2000,_DEJ2000,KIC,Kpmag,Q,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,E_Sph,Fl1,DMK,Fl2,Fl3,Fl4,Fl5,M17,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,KIC,Date,FNum,Per,r_Per,Amp,Ha,HaLum,FLum,PCat,Simbad,_RA,_DE
0.000000,297.03482,49.9481811,11774350,15.541, 1-17,3587,43,48,4.809,0.039,0.025,0.449,0.032,0.032,27.99,2.06,2638.7,72.7,,,,,,0,M17,Simbad,297.03482,49.94818,297.03482,49.9481811,11774350,1140.89,25,28.274,Mc2014,3228,no data,,1.17E-6,2,Simbad,297.03482,49.94818
0.000000,298.85995,41.19524,5904275,15.613, 1-17,3424,61,54,4.913,0.054,0.041,0.338,0.052,0.052,30.63,2.57,2585.3,68.7,,,0,0,,0,M17,Simbad,298.85995,41.19524,298.85995,41.19524,5904275,1161.28,34,30.019,Mc2014,4548,no data,,1.192E-6,2,Simbad,298.85995,41.19524
0.000000,288.86856,50.0270689,11808734,15.346, 1-17,3620,72,79,4.821,0.054,0.036,0.446,0.036,0.054,6.44,0.43,9863.0,513.1,,,0,0,,0,M17,Simbad,288.86856,50.02707,288.86856,50.0270689,11808734,1047.49,286,6.566,Mc2014,13639,no data,,1.745E-5,2,Simbad,288.86856,50.02707
0.000000,295.06067,50.0722811,11820505,15.524, 1-17,3583,57,64,4.913,0.04,0.045,0.374,0.039,0.053,24.88,1.86,415.3,20.0,,,,,,0,M17,Simbad,295.06067,50.07228,295.06067,50.0722811,11820505,1142.14,24,,No period,1283,no data,,4.436E-7,1,Simbad,295.06067,50.07228
0.000000,295.15366,50.0578,11820708,15.912, 4-17,3518,63,70,4.817,0.049,0.04,0.456,0.042,0.056,28.38,3.08,1403.8,45.4,,,,,,0,M17,Simbad,295.15366,50.0578,295.15366,50.0578,11820708,930.71,25,29.94,This work,6228,no data,,9.745E-7,1,Simbad,295.15366,50.0578
0.000000,285.25568,41.2545011,5942891,14.5, 1-16,3852,50,46,4.72,0.028,0.015,0.534,0.024,0.022,9.56,0.69,12717.7,555.6,,,0,0,,0,M17,Simbad,285.25568,41.2545,285.25568,41.2545011,5942891,847.23,220,9.649,Mc2014,20163,absorption,,9.773E-6,2,Simbad,285.25568,41.2545
0.000000,286.54065,50.1830789,11855334,15.758, 1-17,3381,44,40,4.945,0.045,0.036,0.293,0.048,0.039,30.85,2.43,2470.4,76.4,,,0,0,,0,M17,Simbad,286.54065,50.18308,286.54065,50.1830789,11855334,920.35,25,30.908,Mc2014,4246,no data,,8.465E-7,2,Simbad,286.54065,50.18308
0.000000,286.92856,50.1819311,11855853,16.892, 9- 9,3261,42,32,5.065,0.044,0.044,0.189,0.036,0.024,1.41,0.1,8095.0,994.8,,,0,0,,1,M17,Simbad,286.92856,50.18193,286.92856,50.1819311,11855853,97.41,27,1.427,This work,16346,no data,,3.527E-5,0,Simbad,286.92856,50.18193
0.000000,294.00824,50.1542589,11868209,15.502, 1-17,3344,118,59,5.132,0.092,0.127,0.162,0.101,0.034,113.04,,3909.1,55.3,,,0,0,,0,M17,Simbad,294.00824,50.15426,294.00824,50.1542589,11868209,1142.14,16,,No period,735,no data,,1.148E-7,0,Simbad,294.00824,50.15426
0.000000,294.66971,50.12719,11869690,14.105, 1-17,3814,69,76,4.748,0.052,0.028,0.504,0.039,0.043,23.71,1.92,217.1,9.7,,,0,0,,0,M17,Simbad,294.66971,50.12719,294.66971,50.12719,11869690,1142.14,20,24.34,Mc2014,684,no data,,2.524E-7,1,Simbad,294.66971,50.12719
0.000000,295.18604,50.13303,11870769,15.825, 1-17,3522,63,71,4.848,0.05,0.036,0.411,0.043,0.053,5.8,0.41,6227.3,354.7,,,0,0,,2,M17,Simbad,295.18604,50.13303,295.18604,50.13303,11870769,1142.14,308,5.889,Mc2014,11485,no data,,2.829E-5,2,Simbad,295.18604,50.13303
0.000000,292.68317,41.2146681,5962956,15.087, 1-17,3515,42,47,4.885,0.035,0.031,0.381,0.035,0.039,1.38,0.09,13352.4,1477.6,1,,0,0,,1,M17,Simbad,292.68317,41.21467,292.68317,41.2146681,5962956,1161.35,612,1.404,Mc2014,22814,no data,,4.859E-5,2,Simbad,292.68317,41.21467
0.000000,290.98276,50.2615589,11912947,15.596, 4-17,3440,44,41,4.93,0.045,0.031,0.319,0.041,0.037,2.78,0.19,26465.1,2059.2,,,0,0,,2,M17,Simbad,290.98276,50.26156,290.98276,50.2615589,11912947,801.33,385,2.819,Mc2014,46431,no data,,8.44E-5,1,Simbad,290.98276,50.26156
0.000000,293.84753,41.2925681,5966921,14.499, 1-17,3983,140,140,4.649,0.056,0.02,0.615,0.046,0.062,5.09,0.35,28267.5,1613.6,,,0,0,,2,M17,Simbad,293.84753,41.29257,293.84753,41.2925681,5966921,1161.35,463,5.155,Mc2014,49701,emission,2.384103E-4,1.245E-4,2,Simbad,293.84753,41.29257
0.000000,293.94815,50.2683261,11918321,13.017, 0-17,3930,123,151,4.723,0.078,0.042,0.547,0.056,0.083,14.49,1.11,2358.1,82.2,,,,,,0,M17,Simbad,293.94815,50.26833,293.94815,50.2683261,11918321,1109.85,76,14.706,This work,4947,absorption,,2.188E-6,0,Simbad,293.94815,50.26833
0.000000,297.23822,50.2567331,11925804,14.477, 1-17,3722,116,141,4.801,0.126,0.054,0.452,0.07,0.105,87.24,6.45,4744.8,67.5,,,0,0,,0,M17,Simbad,297.23822,50.25673,297.23822,50.2567331,11925804,1109.85,529,,No period,1075,no data,8.094039E-5,1.66E-5,0,Simbad,297.23822,50.25673
0.000000,286.68127,50.33577,11955208,15.658, 1-17,3604,72,79,4.836,0.05,0.041,0.444,0.036,0.058,1.17,0.08,11873.5,1461.5,1,,,,,1,M17,Simbad,286.68127,50.33577,286.68127,50.33577,11955208,888.07,344,1.187,Mc2014,20832,no data,8.133551E-5,4.559E-5,2,Simbad,286.68127,50.33577
0.000000,290.21201,50.3053889,11961075,14.88, 1-17,3412,44,41,4.919,0.042,0.031,0.325,0.041,0.037,4.31,0.31,4691.5,303.3,,,1,0,,0,M17,Simbad,290.21201,50.30539,290.21201,50.3053889,11961075,1109.85,539,4.362,Mc2014,12707,no data,,1.809E-5,2,Simbad,290.21201,50.30539
0.000000,290.07129,41.3478319,6037009,15.944, 4-17,3274,42,32,5.044,0.044,0.044,0.202,0.042,0.026,25.58,1.76,5235.6,145.0,,,0,0,,0,M17,Simbad,290.07129,41.34783,290.07129,41.3478319,6037009,977.33,270,25.974,Mc2014,10048,no data,,3.566E-5,1,Simbad,290.07129,41.34783
0.000000,288.3219,50.4895289,12007544,15.739, 1-17,3764,103,114,4.73,0.052,0.028,0.523,0.039,0.046,2.73,0.19,17058.4,1353.0,1,,0,0,,2,M17,Simbad,288.3219,50.48953,288.3219,50.4895289,12007544,1109.85,368,2.762,Mc2014,23424,no data,1.275655E-4,2.632E-5,2,Simbad,288.3219,50.48953
0.000000,290.62936,41.3395881,6038882,14.648, 1-17,3942,59,65,4.695,0.028,0.015,0.56,0.026,0.023,9.17,0.64,8150.7,352.8,,,0,0,,0,M17,Simbad,290.62936,41.33959,290.62936,41.3395881,6038882,1188.75,187,9.259,Mc2014,14792,absorption,,4.915E-6,2,Simbad,290.62936,41.33959
0.000000,293.96423,41.3188019,6049470,10.067, 0-17,3778,76,83,4.742,0.071,0.038,0.533,0.046,0.074,25.23,1.8,2246.2,57.7,,,,,,0,M17,Simbad,293.96423,41.3188,293.96423,41.3188019,6049470,1188.75,184,26.81,This work,3123,no data,,1.982E-7,0,Simbad,293.96423,41.3188
0.000000,282.22049,41.47493,6099785,13.227, 0-16,3510,45,45,4.92,0.036,0.036,0.348,0.038,0.041,40.7,3.13,2843.7,68.1,,,,,,0,M17,Simbad,282.22049,41.47493,282.22049,41.47493,6099785,906.39,30,40.628,Mc2014,4104,no data,,2.138E-7,1,Simbad,282.22049,41.47493
0.000000,283.42398,41.4929311,6102338,15.35, 1-16,3319,84,59,5.037,0.07,0.07,0.214,0.072,0.048,5.16,0.37,10630.8,623.2,,,1,0,,2,M17,Simbad,283.42398,41.49293,283.42398,41.4929311,6102338,906.39,247,5.237,Mc2014,16849,no data,,1.581E-5,2,Simbad,283.42398,41.49293
0.000000,290.87823,50.5930711,12060710,14.472, 1-17,3598,46,50,4.834,0.035,0.028,0.435,0.029,0.036,16.42,1.37,2977.8,99.8,,,,,,0,M17,Simbad,290.87823,50.59307,290.87823,50.5930711,12060710,1098.39,128,16.284,Mc2014,5652,no data,,4.059E-6,2,Simbad,290.87823,50.59307
0.000000,289.92114,41.4635539,6117602,16.089, 1-17,2661,0,0,5.283,0.0,0.0,0.094,0.0,0.0,76.47,6.32,3539.3,60.0,,,,,,0,M17,Simbad,289.92114,41.46355,289.92114,41.4635539,6117602,1188.44,768,,No period,2971,no data,,1.8E-5,0,Simbad,289.92114,41.46355
0.000000,289.98923,41.4367411,6117832,15.869, 1-17,3840,84,100,4.732,0.03,0.03,0.555,0.028,0.036,0.6,0.04,27591.1,4613.4,1,,0,0,,1,M17,Simbad,289.98923,41.43674,289.98923,41.4367411,6117832,1188.44,289,0.606,Mc2014,39870,no data,,4.573E-5,2,Simbad,289.98923,41.43674
0.000000,296.77078,50.50386,12072637,15.852, 4-17,3407,45,45,4.923,0.052,0.032,0.32,0.043,0.043,29.59,2.42,1491.6,46.0,,,0,0,,0,M17,Simbad,296.77078,50.50386,296.77078,50.50386,12072637,886.96,54,29.802,Mc2014,2607,no data,,3.105E-6,1,Simbad,296.77078,50.50386
0.000000,288.53952,50.6491581,12105867,16.008, 9- 9,3364,43,40,4.958,0.048,0.04,0.278,0.052,0.034,1.15,0.08,7708.9,984.3,,,0,0,,2,M17,Simbad,288.53952,50.64916,288.53952,50.6491581,12105867,97.41,33,1.167,This work,15420,no data,1.908037E-4,6.814E-5,0,Simbad,288.53952,50.64916
0.000000,293.64899,41.4517781,6129451,14.876, 1-17,3891,122,150,4.668,0.063,0.022,0.592,0.041,0.067,3.24,0.23,16919.6,1219.2,1,,0,0,,2,M17,Simbad,293.64899,41.45178,293.64899,41.4517781,6129451,1099.08,524,3.292,Mc2014,29250,no data,,5.208E-5,2,Simbad,293.64899,41.45178
0.000000,290.09799,50.6211589,12108566,16.531, 6- 9,3128,78,37,5.181,0.04,0.128,0.126,0.063,0.011,2.76,0.19,18203.9,1463.1,,,0,0,,2,M17,Simbad,290.09799,50.62116,290.09799,50.6211589,12108566,343.55,261,2.793,This work,36008,no data,,3.388E-4,0,Simbad,290.09799,50.62116
0.000000,283.50543,41.5919911,6183736,16.54, 6- 6,3208,35,19,5.184,0.049,0.091,0.134,0.039,0.013,1.15,0.13,12689.1,1615.0,,,0,0,,1,M17,Simbad,283.50543,41.59199,283.50543,41.5919911,6183736,89.83,34,1.16,This work,25876,no data,,4.43E-5,0,Simbad,283.50543,41.59199
0.000000,289.72733,50.7350311,12156321,15.899, 2-17,3261,42,32,5.065,0.044,0.044,0.189,0.036,0.024,53.33,4.58,3103.9,62.8,,,0,0,,0,M17,Simbad,289.72733,50.73503,289.72733,50.7350311,12156321,1162.54,71,51.728,Mc2014,6022,no data,,1.741E-6,1,Simbad,289.72733,50.73503
0.000000,284.63577,41.5645411,6186082,15.688, 2-16,3620,65,72,4.821,0.049,0.036,0.446,0.036,0.049,5.05,0.36,13798.8,835.7,,,0,0,,2,M17,Simbad,284.63577,41.56454,284.63577,41.5645411,6186082,880.66,353,5.117,Mc2014,29010,no data,,8.347E-5,2,Simbad,284.63577,41.56454
0.000000,291.13596,50.76997,12158722,15.774, 1-17,3805,86,96,4.733,0.052,0.028,0.519,0.044,0.049,10.32,0.73,2747.9,126.8,,,0,0,,2,M17,Simbad,291.13596,50.76997,291.13596,50.76997,12158722,1196.01,38,10.32,Mc2014,5280,no data,,1.475E-6,2,Simbad,291.13596,50.76997
0.000000,285.48184,41.5727311,6187812,15.977,14-16,3694,117,147,4.686,0.075,0.02,0.567,0.036,0.072,1.5,0.1,14246.3,1538.8,,,0,0,,1,M17,Simbad,285.48184,41.57273,285.48184,41.5727311,6187812,183.0,63,1.53,This work,24770,no data,,5.143E-5,0,Simbad,285.48184,41.57273
0.000000,285.54868,41.55698,6187942,15.108, 1-16,3410,44,40,4.953,0.044,0.036,0.29,0.044,0.036,39.86,3.25,3792.5,95.4,,,0,0,,0,M17,Simbad,285.54868,41.55698,285.54868,41.55698,6187942,914.13,64,39.838,Mc2014,6900,no data,,2.489E-6,2,Simbad,285.54868,41.55698
0.000000,290.77036,50.80117,12207432,15.388, 1-17,3680,44,49,4.784,0.036,0.021,0.472,0.029,0.026,1.67,0.11,13613.3,1380.7,1,,0,0,,2,M17,Simbad,290.77036,50.80117,290.77036,50.80117,12207432,1196.02,487,1.698,Mc2014,23695,no data,,3.198E-5,2,Simbad,290.77036,50.80117
0.000000,296.97833,41.5917281,6224062,14.454, 1-17,3707,50,55,4.794,0.039,0.024,0.464,0.029,0.029,8.5,0.6,5784.6,261.7,,,0,0,,0,M17,Simbad,296.97833,41.59173,296.97833,41.5917281,6224062,1196.71,298,8.59,Mc2014,10857,emission,7.526344E-5,7.765E-6,2,Simbad,296.97833,41.59173
0.000000,290.88708,50.97596,12257338,15.803, 1-17,3666,73,80,4.822,0.054,0.036,0.447,0.036,0.048,29.79,2.42,3800.8,99.5,,,0,0,,0,M17,Simbad,290.88708,50.97596,290.88708,50.97596,12257338,1196.02,15,29.901,Mc2014,6086,no data,,3.513E-7,2,Simbad,290.88708,50.97596
0.000000,291.42474,50.94495,12258225,14.694, 1-17,3849,50,50,4.703,0.032,0.012,0.549,0.025,0.02,0.93,0.06,9444.3,1278.9,,,0,0,,2,M17,Simbad,291.42474,50.94495,291.42474,50.94495,12258225,1196.01,548,0.946,Mc2014,9534,no data,7.985971E-5,3.611E-5,2,Simbad,291.42474,50.94495
0.000000,288.49582,51.08194,12302530,14.258, 1-17,3984,71,86,4.72,0.03,0.03,0.557,0.03,0.036,26.48,2.0,2715.1,71.6,,,,,0,0,M17,Simbad,288.49582,51.08194,288.49582,51.08194,12302530,1196.02,21,25.798,Rein2013,4825,no data,,2.089E-7,1,Simbad,288.49582,51.08194
0.000000,289.41779,51.0047,12304013,15.189, 1-17,3464,44,41,4.914,0.039,0.032,0.343,0.037,0.041,18.86,1.36,3046.7,98.2,,,,,,0,M17,Simbad,289.41779,51.0047,289.41779,51.0047,12304013,1196.02,42,19.055,Mc2014,6284,no data,,7.64E-7,2,Simbad,289.41779,51.0047
0.000000,293.64148,41.6232111,6290811,15.411, 1-17,3546,78,93,4.867,0.06,0.049,0.402,0.048,0.072,2.78,0.19,4272.8,353.5,1,,1,0,,0,M17,Simbad,293.64148,41.62321,293.64148,41.6232111,6290811,1199.47,382,2.828,Mc2014,8375,no data,,1.418E-5,2,Simbad,293.64148,41.62321
0.000000,295.34308,51.0742611,12314646,14.144, 1-17,3444,51,46,4.929,0.052,0.036,0.324,0.043,0.048,2.71,0.2,10618.9,836.2,,,1,0,,2,M17,Simbad,295.34308,51.07426,295.34308,51.0742611,12314646,1383.48,835,2.725,Mc2014,16956,no data,,4.18E-5,2,Simbad,295.34308,51.07426
0.000000,290.83957,51.1181411,12356051,15.441, 1-17,3389,40,40,4.946,0.045,0.036,0.303,0.043,0.039,15.64,1.18,5496.7,188.8,,,0,0,,0,M17,Simbad,290.83957,51.11814,290.83957,51.1181411,12356051,1383.48,323,15.781,Mc2014,11253,no data,,1.191E-5,2,Simbad,290.83957,51.11814
0.000000,291.11465,51.11013,12356489,15.272, 1-17,3694,83,92,4.86,0.071,0.058,0.419,0.048,0.072,12.02,0.96,3621.7,144.8,,,,,,0,M17,Simbad,291.11465,51.11013,291.11465,51.11013,12356489,1383.48,170,11.969,Mc2014,7568,no data,5.270324E-5,8.752E-6,2,Simbad,291.11465,51.11013
0.000000,295.66254,51.1432189,12365719,15.843, 1-17,3557,48,59,4.868,0.036,0.036,0.406,0.035,0.042,0.84,0.06,8708.5,1284.1,1,,0,0,,1,M17,Simbad,295.66254,51.14322,295.66254,51.1432189,12365719,1383.48,326,0.854,Mc2014,16377,no data,,1.561E-5,2,Simbad,295.66254,51.14322
0.000000,289.19574,41.73793,6356144,14.749, 1-17,3764,60,60,4.787,0.042,0.025,0.466,0.031,0.031,5.3,0.37,14051.5,792.8,,,,,,0,M17,Simbad,289.19574,41.73793,289.19574,41.73793,6356144,1199.0,506,5.369,Mc2014,26839,no data,,4.652E-5,2,Simbad,289.19574,41.73793
0.000000,288.98407,51.2137719,12403318,15.279, 1-17,3323,45,40,4.995,0.045,0.045,0.24,0.048,0.032,35.68,2.43,2027.7,50.0,,,0,0,,0,M17,Simbad,288.98407,51.21377,288.98407,51.2137719,12403318,1286.07,168,35.52,Mc2014,2726,no data,,5.413E-6,2,Simbad,288.98407,51.21377
0.000000,292.55264,41.7602081,6366330,15.97, 1-17,3704,73,80,4.752,0.046,0.025,0.501,0.034,0.038,16.53,1.21,4088.3,144.6,,,,,,0,M17,Simbad,292.55264,41.76021,292.55264,41.7602081,6366330,1108.7,66,15.622,Mc2014,8173,no data,,4.496E-6,2,Simbad,292.55264,41.76021
0.000000,293.74258,41.78978,6370174,15.608, 2-17,3396,54,54,4.933,0.055,0.04,0.308,0.053,0.048,14.79,0.98,8867.7,307.6,,,0,0,,0,M17,Simbad,293.74258,41.78978,293.74258,41.78978,6370174,1075.23,289,14.993,Mc2014,22633,no data,,6.621E-5,2,Simbad,293.74258,41.78978
0.000000,289.40948,51.3093189,12456781,15.583, 1-17,3843,57,57,4.72,0.033,0.015,0.531,0.025,0.025,11.53,1.19,1852.1,84.1,,,0,0,,0,M17,Simbad,289.40948,51.30932,289.40948,51.3093189,12456781,1286.07,61,11.943,Mc2014,3975,no data,,1.524E-6,2,Simbad,289.40948,51.30932
0.000000,298.56937,41.72364,6389733,15.31, 1-17,3821,120,147,4.656,0.063,0.018,0.603,0.035,0.06,30.42,2.66,1199.0,35.1,,,0,0,,0,M17,Simbad,298.56937,41.72364,298.56937,41.72364,6389733,1026.11,83,31.212,Mc2014,1178,no data,,4.319E-6,2,Simbad,298.56937,41.72364
0.000000,288.28714,51.4617,12505054,14.13, 1-17,3520,47,47,4.907,0.035,0.032,0.359,0.038,0.041,28.38,2.21,1793.3,46.7,,,0,0,,0,M17,Simbad,288.28714,51.4617,288.28714,51.4617,12505054,1286.07,103,28.728,Mc2014,2632,absorption,,1.375E-6,2,Simbad,288.28714,51.4617
0.000000,285.27249,41.8581581,6425928,14.522, 1-16,3862,50,50,4.699,0.03,0.012,0.553,0.025,0.021,2.88,0.25,17466.5,1349.8,1,,,,,2,M17,Simbad,285.27249,41.85816,285.27249,41.8581581,6425928,839.44,286,2.987,Rein2013,23720,no data,,2.816E-5,1,Simbad,285.27249,41.85816
0.000000,289.20996,51.4060519,12506640,15.116, 1-17,3284,39,34,5.076,0.044,0.044,0.187,0.035,0.027,72.35,7.8,2314.8,38.9,,,0,0,,0,M17,Simbad,289.20996,51.40605,289.20996,51.4060519,12506640,1286.07,43,,No period,1047,no data,,6.718E-7,1,Simbad,289.20996,51.40605
0.000000,285.30237,41.8685489,6425989,15.671, 1-16,3633,50,72,4.837,0.035,0.038,0.456,0.029,0.047,16.19,1.32,3610.5,139.3,,,0,0,,0,M17,Simbad,285.30237,41.86855,285.30237,41.8685489,6425989,750.74,24,16.362,Mc2014,7438,no data,,1.102E-6,2,Simbad,285.30237,41.86855
0.000000,290.41476,51.4192089,12508767,14.769, 1-17,3274,42,32,5.044,0.044,0.044,0.202,0.042,0.026,96.8,8.6,4767.9,64.8,,,0,0,,0,M17,Simbad,290.41476,51.41921,290.41476,51.4192089,12508767,1286.07,20,,No period,849,no data,,2.0E-7,1,Simbad,290.41476,51.41921
0.000000,289.83871,51.5121269,12555642,10.748, 0-17,3685,114,152,4.774,0.12,0.048,0.482,0.06,0.111,37.97,3.76,2081.1,43.8,,,0,0,,0,M17,Simbad,289.83871,51.51213,289.83871,51.5121269,12555642,1286.07,63,35.461,This work,3198,absorption,,1.118E-7,0,Simbad,289.83871,51.51213
0.000000,289.62753,41.88419,6436291,13.649, 1-17,3683,117,147,4.688,0.08,0.02,0.564,0.036,0.072,47.08,3.39,4265.7,81.7,,,0,0,,0,M17,Simbad,289.62753,41.88419,289.62753,41.88419,6436291,848.15,63,48.54,This work,7926,absorption,,9.312E-7,1,Simbad,289.62753,41.88419
0.000000,288.71884,51.6867711,12599416,15.66, 1-17,3553,72,79,4.887,0.055,0.044,0.383,0.048,0.066,16.64,1.28,4650.8,158.4,,,0,0,,0,M17,Simbad,288.71884,51.68677,288.71884,51.6867711,12599416,1286.07,102,16.711,Mc2014,8308,no data,,8.976E-6,2,Simbad,288.71884,51.68677
0.000000,288.68451,51.7853319,12644136,15.674, 6- 9,3121,0,0,5.145,0.0,0.0,0.139,0.0,0.0,0.79,0.05,8246.3,1248.9,1,,0,0,,2,M17,Simbad,288.68451,51.78533,288.68451,51.7853319,12644136,246.14,79,0.798,This work,13529,no data,,2.34E-5,0,Simbad,288.68451,51.78533
0.000000,288.50598,51.8193211,12688403,15.154, 1-17,3209,35,19,5.168,0.056,0.084,0.14,0.042,0.015,2.99,0.2,694.6,76.2,,,0,0,,0,M17,Simbad,288.50598,51.81932,288.50598,51.8193211,12688403,587.51,37,3.045,This work,1680,no data,3.657703E-5,1.854E-6,0,Simbad,288.50598,51.81932
0.000000,289.41183,51.8285219,12689927,14.409, 1-17,3598,72,79,4.834,0.049,0.04,0.435,0.04,0.054,28.98,2.0,1134.2,31.2,,,,,,0,M17,Simbad,289.41183,51.82852,289.41183,51.8285219,12689927,1106.99,104,29.217,Mc2014,1909,no data,,2.086E-6,1,Simbad,289.41183,51.82852
0.000000,284.48346,41.9002989,6503104,15.379, 1-16,3407,60,60,4.923,0.066,0.038,0.32,0.06,0.06,33.06,4.16,1793.6,54.3,,,,,,0,M17,Simbad,284.48346,41.9003,284.48346,41.9002989,6503104,750.74,32,31.744,Mc2014,3153,no data,,1.002E-6,2,Simbad,284.48346,41.9003
0.000000,286.70309,41.9974211,6507888,15.271, 1-17,3949,47,47,4.692,0.026,0.014,0.561,0.023,0.019,2.46,0.17,7579.3,643.8,1,,1,0,,0,M17,Simbad,286.70309,41.99742,286.70309,41.9974211,6507888,942.8,196,2.491,Mc2014,11581,no data,,9.361E-6,2,Simbad,286.70309,41.99742
0.000000,290.4357,52.1780589,12835232,15.187, 1-17,3744,67,67,4.759,0.036,0.024,0.499,0.027,0.03,1.87,0.13,17591.2,1681.3,1,,0,0,,2,M17,Simbad,290.4357,52.17806,290.4357,52.1780589,12835232,1017.64,311,1.901,This work,21970,no data,1.165995E-4,2.46E-5,0,Simbad,290.4357,52.17806
0.000000,291.52393,41.94294,6521526,15.084, 4-17,3749,117,143,4.674,0.072,0.022,0.582,0.037,0.061,7.35,0.51,17151.7,822.2,,,0,0,,2,M17,Simbad,291.52393,41.94294,291.52393,41.94294,6521526,999.16,402,7.446,Mc2014,34678,no data,,4.274E-5,1,Simbad,291.52393,41.94294
0.000000,294.40417,41.9231911,6530792,15.941, 4-17,3469,45,45,4.882,0.035,0.032,0.373,0.037,0.041,5.09,0.36,5787.8,356.5,,,0,0,,0,M17,Simbad,294.40417,41.92319,294.40417,41.9231911,6530792,999.16,382,5.185,Mc2014,13685,no data,,4.042E-5,1,Simbad,294.40417,41.92319
0.000000,298.62698,41.9803581,6548898,14.751, 1-17,3830,120,147,4.654,0.068,0.016,0.606,0.035,0.06,21.36,1.73,2473.5,74.5,,,0,0,,0,M17,Simbad,298.62698,41.98036,298.62698,41.9803581,6548898,1032.63,100,21.802,Mc2014,4648,no data,,2.471E-6,2,Simbad,298.62698,41.98036
0.000000,290.1506,42.0615389,6600771,15.618, 1-17,3770,51,51,4.747,0.032,0.017,0.508,0.026,0.023,13.61,1.08,5366.1,199.4,,,0,0,,0,M17,Simbad,290.1506,42.06154,290.1506,42.0615389,6600771,1122.93,99,13.613,Mc2014,9561,no data,,6.925E-6,2,Simbad,290.1506,42.06154
0.000000,292.29056,42.01284,6607660,15.679, 2-17,3391,44,40,4.93,0.048,0.032,0.31,0.044,0.04,16.64,1.26,5378.3,181.3,,,0,0,,0,M17,Simbad,292.29056,42.01284,292.29056,42.01284,6607660,1172.05,219,16.715,Mc2014,11207,no data,,8.953E-6,2,Simbad,292.29056,42.01284
0.000000,292.92786,42.02821,6609906,15.187, 1-17,3655,65,73,4.806,0.046,0.032,0.465,0.03,0.041,18.21,1.43,1598.4,56.5,,,,,,0,M17,Simbad,292.92786,42.02821,292.92786,42.02821,6609906,1205.52,90,18.517,Mc2014,2892,no data,,3.242E-6,2,Simbad,292.92786,42.02821
0.000000,293.20013,42.0161211,6610837,15.249, 1-17,3408,44,40,4.923,0.046,0.032,0.322,0.044,0.04,18.21,1.45,4491.3,143.6,,,,,,0,M17,Simbad,293.20013,42.01612,293.20013,42.0161211,6610837,1205.52,185,18.18,Mc2014,7944,no data,,7.98E-6,2,Simbad,293.20013,42.01612
0.000000,281.40649,42.1002011,6664639,16.566, 2-17,3472,36,46,4.978,0.028,0.052,0.318,0.036,0.044,5.27,0.36,10058.9,638.5,,,0,0,,0,M17,Simbad,281.40649,42.1002,281.40649,42.1002011,6664639,369.33,24,5.35,This work,21963,no data,,1.271E-5,0,Simbad,281.40649,42.1002
0.000000,283.43365,42.1409611,6668646,15.201, 1-16,3591,65,72,4.862,0.05,0.036,0.405,0.042,0.052,6.09,0.41,9819.1,544.2,,,0,0,,0,M17,Simbad,283.43365,42.14096,283.43365,42.1409611,6668646,1007.71,343,6.16,Rein2013,17383,no data,,2.816E-5,1,Simbad,283.43365,42.14096
0.000000,283.57242,42.1864319,6669028,15.17, 1-16,3900,86,93,4.727,0.03,0.03,0.555,0.025,0.037,24.2,1.88,901.5,35.7,,,0,0,,0,M17,Simbad,283.57242,42.18643,283.57242,42.1864319,6669028,1007.71,41,24.558,Mc2014,868,no data,,1.252E-6,1,Simbad,283.57242,42.18643
0.000000,285.29437,42.1048811,6672948,16.445, 6- 6,3396,50,45,4.933,0.054,0.041,0.308,0.05,0.045,2.32,0.16,45673.1,3896.4,,,0,0,,1,M17,Simbad,285.29437,42.10488,285.29437,42.1048811,6672948,89.83,13,2.33,This work,85660,no data,,4.019E-5,0,Simbad,285.29437,42.10488
0.000000,292.08444,42.1388089,6692320,15.599, 4-17,3454,69,76,4.892,0.066,0.044,0.362,0.057,0.069,4.78,0.34,32221.0,1908.1,,,,,,2,M17,Simbad,292.08444,42.13881,292.08444,42.1388089,6692320,895.65,192,5.972,Mc2014,11168,no data,,2.429E-5,1,Simbad,292.08444,42.13881
0.000000,292.29666,42.1999019,6693042,15.001, 1-17,3274,42,32,5.044,0.044,0.044,0.202,0.042,0.026,85.44,7.91,2762.4,41.7,,,0,0,,0,M17,Simbad,292.29666,42.1999,292.29666,42.1999019,6693042,1107.07,22,39.846,Mc2014,962,no data,,2.103E-7,1,Simbad,292.29666,42.1999
0.000000,292.62613,42.1008989,6694166,15.996, 2-17,3407,44,40,4.923,0.048,0.032,0.32,0.044,0.04,47.4,3.5,1889.5,44.8,,,0,0,,0,M17,Simbad,292.62613,42.1009,292.62613,42.1008989,6694166,1073.6,16,46.272,Mc2014,1028,no data,,3.456E-7,2,Simbad,292.62613,42.1009
0.000000,298.80304,42.1243211,6720765,15.087, 1-17,3437,44,41,4.931,0.048,0.032,0.316,0.045,0.041,39.31,3.13,1369.5,33.4,,,0,0,,0,M17,Simbad,298.80304,42.12432,298.80304,42.1243211,6720765,1138.82,63,39.014,Mc2014,965,no data,,2.736E-6,2,Simbad,298.80304,42.12432
