angDist,_RAJ2000,_DEJ2000,KIC,Kpmag,Q,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,E_Sph,Fl1,DMK,Fl2,Fl3,Fl4,Fl5,M17,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,OT,Name,RAJ2000,DEJ2000,CaH2,CaH3,TiO5,SNR,SpT,Gmag,Ksmag,W2mag,E(B-V),Dist,RVel,[M/H],Cl,MCat,Gaia,WISEA,2M
0.061956,290.83957,51.1181411,12356051,15.441," 1-17",3389,40,40,4.946,0.045,0.036,0.303,0.043,0.039,15.64,1.18,5496.7,188.8,,,0,0,,0,M17,Simbad,290.83957,51.11814,290.83957,51.11812389,D,J192321.49+510705.2,290.83957,51.118124,0.551,0.77,0.61,122.0,dMs2.0,15.381,11.966,11.738,0.01,158,4,,m,0,Gaia,WISEA,2M
0.000000,291.11465,51.11013,12356489,15.272," 1-17",3694,83,92,4.86,0.071,0.058,0.419,0.048,0.072,12.02,0.96,3621.7,144.8,,,,,,0,M17,Simbad,291.11465,51.11013,291.11465,51.11013,D,J192427.51+510636.4,291.11465,51.11013,0.727,0.856,0.774,158.7,dMs0.0,15.184,12.166,12.004,0.03,247,3,,m,0,Gaia,WISEA,2M
0.173199,284.96494,42.4548419,6929910,12.72," 0-16",4181,112,137,4.689,0.065,0.03,0.54,0.06,0.05,36.7,5.46,411.8,11.7,,,0,0,,0,M17,Simbad,284.96494,42.45484,284.965,42.45482306,D,J185951.59+422717.3,284.965,42.454823,0.902,0.947,0.918,172.3,dKr7.0,12.67,10.087,10.094,0.01,130,22,,m,0,Gaia,WISEA,2M
0.000144,284.97653,42.4360619,6929937,12.889," 0-16",4301,150,165,4.633,0.052,0.024,0.619,0.063,0.057,39.85,2.91,527.4,14.0,,,0,0,,0,M17,Simbad,284.97653,42.43606,284.97653,42.43606194,D,J185954.36+422609.8,284.97653,42.436062,0.866,0.943,0.88,127.6,dKs7.0,12.542,9.813,9.787,0.01,99,-108,,m,0,Gaia,WISEA,2M
0.000000,291.18607,51.19109,12356588,15.421," 1-17",3799,45,49,4.738,0.03,0.017,0.518,0.023,0.023,14.79,1.08,2594.2,97.5,,,0,0,,0,M17,Simbad,291.18607,51.19109,291.18607,51.19109,D,J192444.65+511127.9,291.18607,51.19109,0.736,0.864,0.784,43.0,dMp0.0,15.326,12.336,12.271,0.03,287,-9,,m,0,Gaia,WISEA,2M
0.000036,287.42419,42.4803811,6935653,12.474," 0-17",4208,125,138,4.662,0.059,0.027,0.57,0.063,0.051,33.06,2.95,2269.2,52.0,,,0,0,,0,M17,Simbad,287.42419,42.48038,287.42419,42.48038111,D,J190941.80+422849.3,287.42419,42.480381,0.885,0.932,0.88,330.3,dKr7.0,12.367,9.702,9.698,0.01,117,-16,,m,0,Gaia,WISEA,2M
0.000036,287.5379,51.2511289,12400914,15.897," 1-17",4219,129,142,4.666,0.024,0.042,0.686,0.031,0.067,22.11,1.75,1166.7,44.8,,,,,,0,M17,Simbad,287.5379,51.25113,287.5379,51.25112889,D,J191009.09+511504.0,287.5379,51.251129,0.878,0.927,0.891,79.2,dKs7.0,16.501,13.055,12.973,0.05,672,-23,,m,0,Gaia,WISEA,2M
0.158501,288.44305,42.45676,6938264,13.958," 1-17",4518,143,159,4.589,0.042,0.025,0.735,0.044,0.056,27.61,2.11,2490.9,64.0,,,,,,0,M17,Simbad,288.44305,42.45676,288.44302,42.45672194,D,J191346.32+422724.1,288.44302,42.456722,0.919,0.959,0.909,83.8,dKr7.0,13.972,11.229,11.02,0.02,252,9,,m,0,Gaia,WISEA,2M
0.000036,290.75665,51.2799611,12406579,14.421," 1-17",4392,132,132,4.592,0.053,0.018,0.685,0.055,0.05,15.42,1.2,2063.1,73.0,,,1,0,,0,M17,Simbad,290.75665,51.27996,290.75665,51.27996111,D,J192301.59+511647.8,290.75665,51.279961,0.885,0.93,0.889,210.3,dKr7.0,14.301,11.747,11.732,0.04,372,-28,,m,0,Gaia,WISEA,2M
0.010044,292.54379,42.4593089,6950897,13.56," 1-17",4996,176,176,4.562,0.055,0.055,0.759,0.079,0.063,26.48,2.57,494.2,15.1,,,,,,0,M17,Simbad,292.54379,42.45931,292.54379,42.45930611,D,J193010.51+422733.5,292.54379,42.459306,0.705,0.951,0.917,17.3,esdKr7.5,,,,,,-94,,u,0,Gaia,WISEA,2M
0.000000,293.8407,42.40657,6955274,13.855," 1-17",4013,138,152,4.651,0.06,0.02,0.607,0.05,0.062,28.78,2.14,1585.8,41.0,,,0,0,,0,M17,Simbad,293.8407,42.40657,293.8407,42.40657,D,J193521.76+422423.6,293.8407,42.40657,0.715,0.877,0.792,51.8,dMp0.0,13.842,10.78,10.611,0.01,107,-12,,m,0,Gaia,WISEA,2M
0.094428,288.35666,51.31839,12454894,16.296," 9- 9",4247,149,164,4.621,0.052,0.021,0.636,0.061,0.056,22.57,0.91,1026.9,85.0,,,0,0,,0,M17,Simbad,288.35666,51.31839,288.35664,51.31836694,D,J191325.59+511906.1,288.35664,51.318367,0.89,0.948,0.898,18.8,dKs7.0,16.192,13.41,13.336,0.03,461,-57,,m,0,Gaia,WISEA,2M
0.000144,296.60376,42.4904819,6966565,13.673," 1-17",3690,116,141,4.856,0.105,0.076,0.435,0.064,0.119,20.79,2.3,847.5,27.2,,,,,,0,M17,Simbad,296.60376,42.49048,296.60376,42.49048194,D,J194624.90+422925.7,296.60376,42.490482,0.84,0.919,0.857,90.9,dKp7.0,15.56,12.528,12.437,0.05,300,-5,,m,0,Gaia,WISEA,2M
0.661250,288.28714,51.4617,12505054,14.13," 1-17",3520,47,47,4.907,0.035,0.032,0.359,0.038,0.041,28.38,2.21,1793.3,46.7,,,0,0,,0,M17,Simbad,288.28714,51.4617,288.28685,51.46173306,D,J191308.84+512742.2,288.28685,51.461733,0.539,0.772,0.632,16.2,dMp2.0,14.12,10.879,10.423,0.01,94,-1,,m,0,Gaia,WISEA,2M
0.035928,289.20474,51.4029389,12506633,15.551," 2-17",5188,171,155,4.479,0.1,0.1,0.801,0.104,0.064,37.97,3.86,1221.6,33.0,,,0,0,,0,M17,Simbad,289.20474,51.40294,289.20475,51.40293111,D,J191649.13+512410.5,289.20475,51.402931,0.636,0.855,0.701,12.2,dMs0.5,15.392,13.567,13.587,0.05,793,-16,,n,0,Gaia,WISEA,2M
0.000144,288.25705,51.5690919,12553184,14.172," 1-17",4210,126,139,4.625,0.049,0.017,0.632,0.059,0.054,36.17,1.56,810.3,29.1,,,0,0,,0,M17,Simbad,288.25705,51.56909,288.25705,51.56909194,D,J191301.69+513408.7,288.25705,51.569092,0.865,0.936,0.888,176.5,dKs7.0,14.119,11.337,11.25,0.02,175,-42,,m,0,Gaia,WISEA,2M
0.000036,289.74005,51.6062089,12601149,15.675," 1-17",4237,128,128,4.621,0.049,0.018,0.645,0.056,0.056,29.17,4.82,719.6,26.7,,,1,0,,0,M17,Simbad,289.74005,51.60621,289.74005,51.60620889,D,J191857.61+513622.3,289.74005,51.606209,0.855,0.916,0.865,62.4,dKs7.0,15.553,12.811,12.732,0.04,589,-1,,m,0,Gaia,WISEA,2M
0.000036,290.11624,51.7973289,12646518,13.296," 0-17",4384,132,132,4.591,0.052,0.016,0.687,0.054,0.054,20.93,1.99,541.4,18.0,,,1,0,,0,M17,Simbad,290.11624,51.79733,290.11624,51.79732889,D,J192027.89+514750.3,290.11624,51.797329,0.876,0.923,0.863,188.2,dKr7.0,13.225,10.606,10.555,0.02,201,-22,,m,0,Gaia,WISEA,2M
0.000036,296.08847,42.5823711,7049336,13.291," 0-17",4258,115,128,4.624,0.053,0.018,0.631,0.061,0.056,21.21,1.73,2293.5,66.5,,,0,0,,0,M17,Simbad,296.08847,42.58237,296.08847,42.58237111,D,J194421.23+423456.5,296.08847,42.582371,0.894,0.939,0.913,190.9,dKr7.0,13.187,10.551,10.516,0.03,148,15,,m,0,Gaia,WISEA,2M
0.000036,288.50598,51.8193211,12688403,15.154," 1-17",3209,35,19,5.168,0.056,0.084,0.14,0.042,0.015,2.99,0.2,694.6,76.2,,,0,0,,0,M17,Simbad,288.50598,51.81932,288.50598,51.81932111,D,J191401.43+514909.5,288.50598,51.819321,0.523,0.745,0.536,148.6,dMs3.0,15.631,11.464,11.106,0.0,109,,,m,0,Gaia,WISEA,2M
0.110003,296.11783,42.53577,7049465,11.252," 0-17",4170,126,139,4.628,0.053,0.018,0.628,0.054,0.054,34.7,5.59,1022.5,23.0,,,0,0,,0,M17,Simbad,296.11783,42.53577,296.11779,42.53577806,D,J194428.27+423208.8,296.11779,42.535778,0.84,0.919,0.874,448.6,dKs7.0,11.23,8.499,8.479,0.0,58,-47,,m,0,Gaia,WISEA,2M
0.000036,289.43506,51.8614311,12689979,15.639," 1-17",3769,81,89,4.766,0.059,0.036,0.489,0.043,0.048,28.77,2.37,583.6,23.3,,,0,0,,0,M17,Simbad,289.43506,51.86143,289.43506,51.86143111,D,J191744.41+515141.1,289.43506,51.861431,0.748,0.875,0.789,96.8,dMs0.0,15.558,12.662,12.463,0.03,411,-28,,m,0,Gaia,WISEA,2M
0.000036,290.29959,51.8799289,12691443,16.517,17-17,3722,100,111,4.689,0.067,0.018,0.569,0.032,0.06,0.57,,16879.4,2989.5,,,0,0,,1,M17,Simbad,290.29959,51.87993,290.29959,51.87992889,D,J192111.90+515247.7,290.29959,51.879929,0.477,0.699,0.465,79.0,dMs4.0,16.348,12.473,12.09,0.03,168,,,m,0,Gaia,WISEA,2M
0.081492,280.73907,42.6717189,7090405,15.719," 4-17",4236,132,162,4.642,0.06,0.024,0.599,0.066,0.059,26.12,1.72,652.7,26.8,,,0,0,,0,M17,Simbad,280.73907,42.67172,280.73905,42.67173611,D,J184257.37+424018.2,280.73905,42.671736,0.864,0.932,0.877,47.7,dKs7.0,15.592,12.884,12.853,0.03,428,,,m,0,Gaia,WISEA,2M
0.270781,281.42593,42.6867219,7091649,13.955," 1-17",3799,45,49,4.738,0.03,0.017,0.518,0.023,0.023,27.03,1.79,671.5,20.0,,,0,0,,0,M17,Simbad,281.42593,42.68672,281.42602,42.68668611,D,J184542.24+424112.0,281.42602,42.686686,0.719,0.865,0.762,263.0,dMs0.0,13.907,10.884,10.784,0.01,136,-1,,m,0,Gaia,WISEA,2M
0.679778,282.49036,42.65834,7093688,15.726," 1-17",3432,51,46,4.937,0.05,0.036,0.311,0.049,0.045,42.43,3.04,2091.6,49.4,,,0,0,,0,M17,Simbad,282.49036,42.65834,282.49011,42.65829694,D,J184957.62+423929.8,282.49011,42.658297,0.581,0.798,0.621,86.0,dMs1.5,15.559,12.293,12.086,0.06,203,-56,,m,0,Gaia,WISEA,2M
0.000000,282.50272,42.61153,7093721,13.279," 0-17",3981,138,152,4.656,0.06,0.02,0.606,0.045,0.067,18.6,1.34,3004.2,92.0,,,0,0,,0,M17,Simbad,282.50272,42.61153,282.50272,42.61153,D,J185000.65+423641.5,282.50272,42.61153,0.678,0.844,0.731,114.0,dMs0.5,13.172,10.138,10.006,0.04,92,-10,,m,0,Gaia,WISEA,2M
0.042300,290.40778,52.0251011,12785173,13.265," 1-17",4362,118,131,4.623,0.052,0.02,0.627,0.067,0.05,27.6,2.07,466.2,13.8,,,,,,0,M17,Simbad,290.40778,52.0251,290.40779,52.02511111,D,J192137.87+520130.3,290.40779,52.025111,0.878,0.928,0.887,199.3,dKr7.0,13.194,10.649,10.632,0.03,298,-17,,m,0,Gaia,WISEA,2M
0.000036,289.79352,52.1200411,12834073,15.915," 1-17",4284,116,128,4.63,0.049,0.021,0.626,0.063,0.057,25.76,1.96,2397.1,72.7,,,1,0,,0,M17,Simbad,289.79352,52.12004,289.79352,52.12004111,D,J191910.44+520712.1,289.79352,52.120041,0.878,0.923,0.884,80.4,dKr7.0,15.735,13.129,13.036,0.07,640,,,m,0,Gaia,WISEA,2M
0.000036,290.4357,52.1780589,12835232,15.187," 1-17",3744,67,67,4.759,0.036,0.024,0.499,0.027,0.03,1.87,0.13,17591.2,1681.3,1,,0,0,,2,M17,Simbad,290.4357,52.17806,290.4357,52.17805889,D,J192144.56+521041.0,290.4357,52.178059,0.717,0.849,0.759,104.6,dMs0.5,15.143,12.046,11.96,0.02,347,1,,m,0,Gaia,WISEA,2M
0.000144,288.22931,42.6601831,7106807,13.471," 0-17",3975,123,151,4.759,0.12,0.048,0.478,0.06,0.08,50.45,3.66,2024.2,38.4,,,0,0,,0,M17,Simbad,288.22931,42.66018,288.22931,42.66018306,D,J191255.03+423936.6,288.22931,42.660183,0.613,0.819,0.611,28.5,dMr1.5,,,,,,-51,,u,0,Gaia,WISEA,2M
0.431239,288.44769,42.61515,7107430,13.208," 0-17",4110,74,83,4.67,0.039,0.015,0.565,0.032,0.029,9.76,0.69,13426.6,553.5,,,,,,0,M17,Simbad,288.44769,42.61515,288.44755,42.61521111,D,J191347.41+423654.7,288.44755,42.615211,0.854,0.913,0.876,232.5,dKs7.0,13.225,10.438,10.378,0.02,162,-22,,m,0,Gaia,WISEA,2M
0.120825,294.17337,42.6590881,7125880,14.725," 1-17",3972,71,71,4.688,0.035,0.02,0.568,0.041,0.037,12.88,1.03,6989.4,332.0,,,0,0,,0,M17,Simbad,294.17337,42.65909,294.17341,42.65907194,D,J193641.61+423932.6,294.17341,42.659072,0.828,0.909,0.866,44.4,sdKr7.0,14.646,11.852,11.784,0.02,235,-18,,m,0,Gaia,WISEA,2M
0.036414,295.59793,42.61916,7131359,13.201," 0-17",4035,140,154,4.637,0.056,0.018,0.632,0.042,0.061,43.32,6.26,618.7,13.9,,,0,0,,0,M17,Simbad,295.59793,42.61916,295.59792,42.61916694,D,J194223.50+423709.0,295.59792,42.619167,0.709,0.868,0.72,125.5,dMr0.5,12.967,10.063,9.963,0.09,106,,,m,0,Gaia,WISEA,2M
0.057424,296.11618,42.7420689,7215890,13.876," 1-17",3951,138,152,4.666,0.064,0.024,0.589,0.05,0.067,17.84,1.38,1968.0,63.7,,,0,0,,0,M17,Simbad,296.11618,42.74207,296.11617,42.74208306,D,J194427.88+424431.4,296.11617,42.742083,0.681,0.838,0.731,130.6,dMp0.5,13.824,10.699,10.566,0.01,119,-8,,m,0,Gaia,WISEA,2M
0.122918,281.26047,42.82819,7255871,16.728," 7- 7",3900,105,117,4.727,0.042,0.039,0.555,0.041,0.05,16.3,1.96,1052.7,106.2,,,0,0,,2,M17,Simbad,281.26047,42.82819,281.2605,42.82816389,D,J184502.51+424941.3,281.2605,42.828164,0.731,0.863,0.773,64.0,dMr0.0,16.595,13.831,13.743,0.05,671,-5,,m,0,Gaia,WISEA,2M
0.000144,288.36069,42.8664281,7271381,13.914," 1-17",4290,128,128,4.642,0.048,0.024,0.611,0.061,0.055,46.75,5.81,1093.3,23.0,,,0,0,,0,M17,Simbad,288.36069,42.86643,288.36069,42.86642806,D,J191326.56+425159.1,288.36069,42.866428,0.894,0.943,0.908,102.8,dKr7.0,13.852,11.262,11.277,0.02,226,-3,,m,0,Gaia,WISEA,2M
0.000144,291.45313,42.8512269,7280953,13.072," 0-17",3732,116,142,4.733,0.105,0.035,0.522,0.052,0.097,15.75,1.26,3189.3,105.7,,,0,0,,0,M17,Simbad,291.45313,42.85123,291.45313,42.85122694,D,J192548.75+425104.4,291.45313,42.851227,0.687,0.851,0.716,284.5,dMs0.5,12.874,9.686,9.549,0.0,94,-65,,m,0,Gaia,WISEA,2M
0.322315,291.79999,42.89328,7282078,15.505," 1-17",3960,89,99,4.714,0.04,0.036,0.573,0.043,0.059,34.22,2.53,2003.0,51.6,,,0,0,,0,M17,Simbad,291.79999,42.89328,291.79987,42.89329694,D,J192711.96+425335.8,291.79987,42.893297,0.82,0.911,0.843,50.2,dKs7.5,15.441,12.664,12.518,0.02,369,-29,,m,0,Gaia,WISEA,2M
0.000036,293.59787,42.8807111,7287850,13.144," 0-17",4063,109,121,4.65,0.052,0.02,0.602,0.056,0.056,40.42,4.08,627.4,14.5,,,0,0,,0,M17,Simbad,293.59787,42.88071,293.59787,42.88071111,D,J193423.48+425250.5,293.59787,42.880711,0.802,0.903,0.804,170.9,dKs7.5,13.097,10.21,10.154,0.01,112,-9,,m,0,Gaia,WISEA,2M
0.036000,296.17804,42.87151,7297681,13.589," 0-17",4232,128,128,4.619,0.049,0.018,0.644,0.056,0.056,46.43,5.77,726.0,15.8,,,0,0,,0,M17,Simbad,296.17804,42.87151,296.17804,42.8715,D,J194442.73+425217.4,296.17804,42.8715,0.842,0.92,0.844,175.5,dKs7.0,13.515,10.809,10.821,0.03,172,-27,,m,0,Gaia,WISEA,2M
0.106976,280.63004,42.9351619,7335279,13.857," 2-17",3682,114,139,4.797,0.117,0.054,0.467,0.068,0.111,27.8,1.99,1762.1,46.0,,,0,0,,0,M17,Simbad,280.63004,42.93516,280.63,42.93516694,D,J184231.20+425606.6,280.63,42.935167,0.783,0.889,0.834,120.9,dKp7.5,13.431,10.525,10.486,0.01,133,20,,m,0,Gaia,WISEA,2M
0.053830,280.83411,42.9695511,7335603,14.75," 1-17",3697,44,50,4.804,0.035,0.025,0.462,0.026,0.029,15.11,1.14,2166.0,78.5,,,,,,0,M17,Simbad,280.83411,42.96955,280.83412,42.96953806,D,J184320.19+425810.3,280.83412,42.969538,0.687,0.841,0.731,187.9,dMs0.5,,,,,,-7,,u,0,Gaia,WISEA,2M
0.000144,283.76892,42.9974781,7341653,13.825," 2-17",3124,0,0,5.144,0.0,0.0,0.139,0.0,0.0,0.54,0.04,11133.5,1961.0,1,,0,0,,1,M17,Simbad,283.76892,42.99748,283.76892,42.99747806,D,J185504.54+425950.9,283.76892,42.997478,0.47,0.685,0.479,322.5,dMs3.5,12.848,8.922,8.571,0.0,19,-3,,m,0,Gaia,WISEA,2M
0.367565,280.35452,43.0566711,7416016,14.587," 1-17",4192,113,138,4.657,0.06,0.024,0.577,0.063,0.056,38.77,3.2,848.3,21.5,,,0,0,1,0,M17,Simbad,280.35452,43.05667,280.35458,43.05657889,D,J184125.09+430323.6,280.35458,43.056579,0.865,0.92,0.869,199.8,dKr7.0,14.505,11.857,11.846,0.01,282,-19,,m,0,Gaia,WISEA,2M
0.343692,281.38504,43.01339,7417813,13.449," 0-17",3662,117,146,4.693,0.08,0.02,0.558,0.036,0.071,52.96,4.04,2825.6,51.6,,,0,0,,0,M17,Simbad,281.38504,43.01339,281.38517,43.01339889,D,J184532.44+430048.2,281.38517,43.013399,0.552,0.792,0.539,466.7,dMr2.5,13.425,9.906,9.678,0.0,60,-114,,m,0,Gaia,WISEA,2M
0.000036,287.7518,43.0540239,7432573,13.0," 0-17",4040,126,154,4.702,0.083,0.033,0.538,0.059,0.066,18.86,2.44,958.6,30.8,,,,,,0,M17,Simbad,287.7518,43.05402,287.7518,43.05402389,D,J191100.43+430314.4,287.7518,43.054024,0.78,0.883,0.821,59.8,dKp7.5,15.526,12.415,12.258,0.02,236,-8,,m,0,Gaia,WISEA,2M
0.887563,287.7525,43.0524789,7432575,14.395," 1-17",4320,129,129,4.616,0.049,0.021,0.655,0.057,0.057,15.65,1.3,539.0,23.2,,,0,0,,0,M17,Simbad,287.7525,43.05248,287.75235,43.05225806,D,J191100.56+430308.1,287.75235,43.052258,0.877,0.928,0.913,78.7,dKs7.0,14.323,11.664,11.667,0.02,232,-16,,m,0,Gaia,WISEA,2M
0.044707,291.9762,43.0379069,7445522,13.067," 1-17",3976,125,153,4.681,0.07,0.03,0.57,0.059,0.072,23.7,2.66,1471.7,41.0,,,,,,0,M17,Simbad,291.9762,43.03791,291.97621,43.03791694,D,J192754.28+430216.5,291.97621,43.037917,0.852,0.921,0.862,33.3,dKr7.0,,,,,,,,u,0,Gaia,WISEA,2M
0.000036,293.7916,43.0564189,7451604,13.649," 1-17",4031,124,152,4.652,0.06,0.02,0.601,0.049,0.068,39.31,4.18,2222.3,47.8,,,0,0,,0,M17,Simbad,293.7916,43.05642,293.7916,43.05641889,D,J193509.98+430323.1,293.7916,43.056419,0.738,0.884,0.75,116.5,dMs0.5,13.611,10.601,10.585,0.01,139,-15,,m,0,Gaia,WISEA,2M
0.488455,281.57132,43.1056711,7501618,14.915," 1-17",3646,58,65,4.836,0.04,0.036,0.445,0.028,0.046,26.3,2.31,1439.4,41.9,,,0,0,,0,M17,Simbad,281.57132,43.10567,281.57119,43.10576806,D,J184617.08+430620.7,281.57119,43.105768,0.67,0.835,0.711,192.5,dMs0.5,14.872,11.733,11.611,0.01,195,-51,,m,0,Gaia,WISEA,2M
0.575823,282.73096,43.1243711,7504049,14.899," 1-17",3893,54,62,4.713,0.027,0.017,0.548,0.025,0.025,38.24,2.71,1511.0,36.2,,,0,0,,0,M17,Simbad,282.73096,43.12437,282.73105,43.12451694,D,J185055.45+430728.2,282.73105,43.124517,0.794,0.912,0.819,161.9,dKs7.5,14.85,11.962,11.818,0.02,213,28,,m,0,Gaia,WISEA,2M
0.124960,286.71179,43.2111019,7593749,14.895," 1-17",3805,45,49,4.733,0.03,0.015,0.519,0.026,0.021,41.55,3.61,2069.5,45.8,,,,,,0,M17,Simbad,286.71179,43.2111,286.71183,43.21108306,D,J190650.83+431239.8,286.71183,43.211083,0.693,0.853,0.705,88.1,dMr0.5,14.862,11.67,11.475,0.01,265,-36,,m,0,Gaia,WISEA,2M
0.000144,290.3815,43.2929881,7603200,12.925," 0-17",3846,77,84,4.738,0.052,0.024,0.505,0.036,0.04,19.12,1.87,1200.2,37.6,,,0,0,0,0,M17,Simbad,290.3815,43.29299,290.3815,43.29298806,D,J192131.56+431734.7,290.3815,43.292988,0.775,0.885,0.816,325.8,dKp7.5,12.455,9.504,9.354,0.01,66,-21,,m,0,Gaia,WISEA,2M
0.334473,281.05396,43.3651011,7659402,15.225,14-17,3967,124,152,4.67,0.068,0.023,0.58,0.056,0.068,18.99,1.69,927.0,35.9,,,,,,0,M17,Simbad,281.05396,43.3651,281.05408,43.36513306,D,J184412.97+432154.4,281.05408,43.365133,0.712,0.86,0.809,168.7,sdMr0.0,15.184,12.11,11.937,0.02,209,5,,m,0,Gaia,WISEA,2M
0.246311,281.54861,43.39896,7660117,15.712," 1-17",3884,70,70,4.708,0.032,0.017,0.543,0.027,0.025,36.43,4.61,1828.0,47.6,,,0,0,,0,M17,Simbad,281.54861,43.39896,281.54865,43.39889806,D,J184611.67+432356.0,281.54865,43.398898,0.748,0.877,0.786,105.0,dMs0.0,15.617,12.699,12.645,0.02,373,-7,,m,0,Gaia,WISEA,2M
0.014004,281.9053,43.35107,7660647,15.762," 1-17",4281,129,129,4.611,0.049,0.018,0.664,0.052,0.052,12.1,0.82,2927.0,123.6,,,,,,0,M17,Simbad,281.9053,43.35107,281.9053,43.35107389,D,J184737.27+432103.8,281.9053,43.351074,0.876,0.914,0.851,24.4,dKr7.0,15.686,12.948,12.895,0.03,513,-33,,m,0,Gaia,WISEA,2M
0.000036,286.43512,43.3484989,7668974,13.772," 1-17",4306,142,129,4.598,0.049,0.017,0.679,0.047,0.052,28.2,1.97,137.2,6.4,,,1,0,,0,M17,Simbad,286.43512,43.3485,286.43512,43.34849889,D,J190544.42+432054.5,286.43512,43.348499,0.852,0.919,0.86,197.2,dKs7.0,13.727,11.011,10.916,0.01,264,-21,,m,0,Gaia,WISEA,2M
0.000036,287.76306,43.3005411,7671855,12.924," 0-17",4200,113,138,4.671,0.058,0.027,0.563,0.063,0.051,11.77,0.81,4146.8,157.7,,,0,0,,0,M17,Simbad,287.76306,43.30054,287.76306,43.30054111,D,J191103.13+431801.9,287.76306,43.300541,0.896,0.931,0.915,133.2,dKr7.0,12.865,10.253,10.25,0.01,133,-15,,m,0,Gaia,WISEA,2M
0.000036,289.8237,43.3512311,7676737,13.311," 0-17",4260,128,128,4.614,0.056,0.017,0.648,0.056,0.056,40.7,2.71,841.3,18.9,,,0,0,,0,M17,Simbad,289.8237,43.35123,289.8237,43.35123111,D,J191917.68+432104.4,289.8237,43.351231,0.834,0.918,0.844,232.7,dKr7.5,13.203,10.45,10.429,0.02,141,-3,,m,0,Gaia,WISEA,2M
0.000144,295.01245,43.3264619,7692454,12.661," 0-17",3824,120,147,4.683,0.072,0.023,0.581,0.045,0.073,16.64,1.27,5937.4,188.4,,,0,0,,0,M17,Simbad,295.01245,43.32646,295.01245,43.32646194,D,J194002.98+431935.2,295.01245,43.326462,0.618,0.81,0.678,287.6,dMp1.5,12.58,9.335,9.15,0.01,53,9,,m,0,Gaia,WISEA,2M
0.000000,299.1235,43.35437,7708789,12.901," 0-17",4178,125,137,4.63,0.052,0.017,0.626,0.051,0.057,21.96,1.7,2140.5,60.7,,,,,,0,M17,Simbad,299.1235,43.35437,299.1235,43.35437,D,J195629.64+432115.7,299.1235,43.35437,0.832,0.914,0.845,117.0,dKp7.0,12.847,10.015,9.908,0.01,112,,,m,0,Gaia,WISEA,2M
0.093723,280.73331,43.40509,7729911,14.835," 1-17",4585,138,138,4.556,0.06,0.02,0.741,0.049,0.049,34.46,4.5,1189.9,30.9,,,,,,0,M17,Simbad,280.73331,43.40509,280.7333,43.405115,D,J184255.99+432418.4,280.7333,43.405115,0.888,0.935,0.891,142.8,dKr7.0,14.83,12.194,12.168,0.03,469,-24,,m,0,Gaia,WISEA,2M
0.723730,281.22501,43.4156989,7730659,14.544," 1-17",3886,62,69,4.739,0.028,0.035,0.553,0.032,0.043,32.38,2.41,2259.9,55.1,,,0,0,,0,M17,Simbad,281.22501,43.4157,281.22475,43.41563,D,J184453.94+432456.2,281.22475,43.41563,0.756,0.883,0.811,210.3,dKp7.5,14.49,11.554,11.472,0.01,190,-14,,m,0,Gaia,WISEA,2M
0.000144,298.88742,43.4898681,7777570,14.931," 1-17",4009,139,153,4.676,0.07,0.03,0.567,0.059,0.065,19.93,1.46,3520.8,107.8,,,0,0,,0,M17,Simbad,298.88742,43.48987,298.88742,43.48986806,D,J195532.98+432923.5,298.88742,43.489868,0.787,0.903,0.812,64.1,dKp7.5,14.714,11.876,11.834,0.07,259,-1,,m,0,Gaia,WISEA,2M
0.834676,283.24509,43.5942,7802933,14.457," 1-17",3698,73,73,4.775,0.044,0.024,0.479,0.034,0.034,35.92,2.78,2568.6,58.7,,,0,0,,0,M17,Simbad,283.24509,43.5942,283.2453,43.594375,D,J185258.87+433539.7,283.2453,43.594375,0.669,0.845,0.699,181.5,dMs1.0,14.417,11.282,11.215,0.02,174,-28,,m,0,Gaia,WISEA,2M
0.796388,286.53934,43.51067,7809108,14.185," 1-17",3925,70,78,4.761,0.036,0.044,0.528,0.034,0.045,20.67,1.82,329.1,13.7,,,0,0,,0,M17,Simbad,286.53934,43.51067,286.53953,43.51049694,D,J190609.48+433037.7,286.53953,43.510497,0.877,0.918,0.901,45.3,dKr7.0,14.122,11.328,11.162,0.02,216,22,,m,0,Gaia,WISEA,2M
0.000036,289.82614,43.5916789,7816419,13.006," 0-17",4224,120,150,4.611,0.053,0.018,0.66,0.047,0.057,40.7,4.85,832.9,18.4,,,0,0,,0,M17,Simbad,289.82614,43.59168,289.82614,43.59167889,D,J191918.27+433530.0,289.82614,43.591679,0.824,0.926,0.819,219.2,dKr7.5,12.953,10.141,10.111,0.01,112,-107,,m,0,Gaia,WISEA,2M
0.078588,296.18503,43.5613631,7836089,13.888," 2-17",4555,164,164,4.628,0.044,0.032,0.645,0.07,0.052,40.14,4.54,1903.6,41.2,,,0,0,,0,M17,Simbad,296.18503,43.56136,296.185,43.56136111,D,J194444.40+433340.8,296.185,43.561361,0.886,0.95,0.916,37.3,dKr7.0,13.753,11.259,11.27,0.03,236,15,,m,0,Gaia,WISEA,2M
